message,label,,
ab bharyien apne zindagi me dosti ke bahut saare haseen rang sirf voice chat ke sang. dial 56694@rs.2/min,spam,,
akele hain! to mujhe call kijiye aur apni tanhayiyon se payiye chhutkara. mujhse baat karein 56694 par.sirf rs.3/min me,spam,,
"airtel welcomes you to the world of mms.save the settings sent to your mobile (data charges apply).to get settings in future,sms mo to 54321.",spam,,
"thodi masti,thodi shararat aur bahut sare dost voice chat par.to shuru kijiye dosti ka silsila.dial 151496 (toll free)",spam,,
"zindagi me bhariye khub sari masti, bahut hi chulbule dosto ke saath sirf voice chat par. kijiye dil khol kar baate, dial 151496 (tollfree)",spam,,
"hi! you have missed calls.to get details please send mca get to 5899903.subscribe missed call alerts@ rs.30/month,dial *999*1# ",spam,,
"airtel welcomes you to the world of mms & airtel internet.save the settings sent to your mobile (data charges apply).to get settings in future,sms mo to 54321.",spam,,
g-242868 is your google verification code.,spam,,
g-689481 is your google verification code.,spam,,
"insert airtel sim in slot 1 to enjoy fast internet speed. please save the internet settings that you will receive shortly. to save on data charges, buy data packs. dial *121*11#",spam,,
"insert airtel sim in slot 1 to enjoy fast internet speed. please save the internet settings that you will receive shortly. to save on data charges, buy data packs. dial *121*11#",spam,,
g-946872 is your google verification code.,spam,,
the number 919350353588 is now available . reliance customer can activate missed call alert service @ rs.30/mon. reply m1 to this sms(toll free) ,spam,,
"live:krubaid:
skype caller id will be active in 2 hours. if you did not activate it yourself, go to go.skype.com/cli and enter this code to deactivate it: xitdaz",spam,,
"whatsapp code 910-512.

you can also tap on this link to verify your phone: v.whatsapp.com/910512",spam,,
use 8541129 as microsoft account security code,spam,,
"live:krubaid:
your skype caller id confirmation code is xitdaz",spam,,
"your krubaid@lenovo.com account was renamed to rubaid.kh@gmail.com. if this isn't right, visit https://account.live.com/.",spam,,
g-360689 is your google verification code.,spam,,
g-373068 is your google verification code.,spam,,
g-741867 is your google verification code.,spam,,
your verification code for freelancer.com is 87578,spam,,
g-965602 is your google verification code.,spam,,
g-949615 is your google verification code.,spam,,
g-949615 is your google verification code.,spam,,
g-843083 is your google verification code.,spam,,
g-547085 is your google verification code.,spam,,
"dear user, your number has been verified & linked with your active monster account. download monster app for android/ios from  http://monsterindia.com/app.html",spam,,
g-950650 is your google verification code.,spam,,
2399,spam,,
g-898971 is your google verification code.,spam,,
g-794927 is your google verification code.,spam,,
g-794927 is your google verification code.,spam,,
g-794927 is your google verification code.,spam,,
g-794927 is your google verification code.,spam,,
g-729328 is your google verification code.,spam,,
g-729328 is your google verification code.,spam,,
g-324616 is your google verification code.,spam,,
g-231806 is your google verification code.,spam,,
g-324616 is your google verification code.,spam,,
g-324616 is your google verification code.,spam,,
if u want a twist in ur life by making new friends and want to enjoy with them dial 56464876.,spam,,
"save the internet settings sent on your airtel mobile. if asked for a password, use 0000.to receive settings in future sms mo to 54321.learn to use internet at http://one.airtel.in",spam,,
judiye desh videsh ki taja khabron se news on phone ke sath. dial karen 56694007 @ 3/min.,spam,,
bhakti mein apaar shakti hai!call 56694008 (rs.3/min) aur kho jayen prabhu bhakti mein.,spam,,
ab bharyien apne zindagi me dosti ke bahut saare haseen rang sirf voice chat ke sang. dial 56694@rs.2/min,spam,,
akele hain! to mujhe call kijiye aur apni tanhayiyon se payiye chhutkara. mujhse baat karein 56694 par.sirf rs.3/min me,spam,,
"airtel welcomes you to the world of mms.save the settings sent to your mobile (data charges apply).to get settings in future,sms mo to 54321.",spam,,
"thodi masti,thodi shararat aur bahut sare dost voice chat par.to shuru kijiye dosti ka silsila.dial 151496 (toll free)",spam,,
"zindagi me bhariye khub sari masti, bahut hi chulbule dosto ke saath sirf voice chat par. kijiye dil khol kar baate, dial 151496 (tollfree)",spam,,
"hi! you have missed calls.to get details please send mca get to 5899903.subscribe missed call alerts@ rs.30/month,dial *999*1# ",spam,,
"airtel welcomes you to the world of mms & airtel internet.save the settings sent to your mobile (data charges apply).to get settings in future,sms mo to 54321.",spam,,
g-242868 is your google verification code.,spam,,
g-689481 is your google verification code.,spam,,
"insert airtel sim in slot 1 to enjoy fast internet speed. please save the internet settings that you will receive shortly. to save on data charges, buy data packs. dial *121*11#",spam,,
"insert airtel sim in slot 1 to enjoy fast internet speed. please save the internet settings that you will receive shortly. to save on data charges, buy data packs. dial *121*11#",spam,,
g-946872 is your google verification code.,spam,,
the number 919350353588 is now available . reliance customer can activate missed call alert service @ rs.30/mon. reply m1 to this sms(toll free) ,spam,,
"live:krubaid:
skype caller id will be active in 2 hours. if you did not activate it yourself, go to go.skype.com/cli and enter this code to deactivate it: xitdaz",spam,,
"whatsapp code 910-512.

you can also tap on this link to verify your phone: v.whatsapp.com/910512",spam,,
use 8541129 as microsoft account security code,spam,,
"live:krubaid:
your skype caller id confirmation code is xitdaz",spam,,
"your krubaid@lenovo.com account was renamed to rubaid.kh@gmail.com. if this isn't right, visit https://account.live.com/.",spam,,
g-360689 is your google verification code.,spam,,
g-373068 is your google verification code.,spam,,
g-741867 is your google verification code.,spam,,
your verification code for freelancer.com is 87578,spam,,
g-965602 is your google verification code.,spam,,
g-949615 is your google verification code.,spam,,
g-949615 is your google verification code.,spam,,
g-843083 is your google verification code.,spam,,
g-547085 is your google verification code.,spam,,
"dear user, your number has been verified & linked with your active monster account. download monster app for android/ios from  http://monsterindia.com/app.html",spam,,
g-950650 is your google verification code.,spam,,
g-898971 is your google verification code.,spam,,
g-794927 is your google verification code.,spam,,
g-794927 is your google verification code.,spam,,
g-794927 is your google verification code.,spam,,
g-794927 is your google verification code.,spam,,
g-729328 is your google verification code.,spam,,
g-729328 is your google verification code.,spam,,
g-324616 is your google verification code.,spam,,
g-231806 is your google verification code.,spam,,
g-324616 is your google verification code.,spam,,
g-324616 is your google verification code.,spam,,
if u want a twist in ur life by making new friends and want to enjoy with them dial 56464876.,spam,,
"save the internet settings sent on your airtel mobile. if asked for a password, use 0000.to receive settings in future sms mo to 54321.learn to use internet at http://one.airtel.in",spam,,
judiye desh videsh ki taja khabron se news on phone ke sath. dial karen 56694007 @ 3/min.,spam,,
bhakti mein apaar shakti hai!call 56694008 (rs.3/min) aur kho jayen prabhu bhakti mein.,spam,,
ab bharyien apne zindagi me dosti ke bahut saare haseen rang sirf voice chat ke sang. dial 56694@rs.2/min,spam,,
akele hain! to mujhe call kijiye aur apni tanhayiyon se payiye chhutkara. mujhse baat karein 56694 par.sirf rs.3/min me,spam,,
"airtel welcomes you to the world of mms.save the settings sent to your mobile (data charges apply).to get settings in future,sms mo to 54321.",spam,,
"thodi masti,thodi shararat aur bahut sare dost voice chat par.to shuru kijiye dosti ka silsila.dial 151496 (toll free)",spam,,
"zindagi me bhariye khub sari masti, bahut hi chulbule dosto ke saath sirf voice chat par. kijiye dil khol kar baate, dial 151496 (tollfree)",spam,,
"hi! you have missed calls.to get details please send mca get to 5899903.subscribe missed call alerts@ rs.30/month,dial *999*1# ",spam,,
"airtel welcomes you to the world of mms & airtel internet.save the settings sent to your mobile (data charges apply).to get settings in future,sms mo to 54321.",spam,,
g-242868 is your google verification code.,spam,,
g-689481 is your google verification code.,spam,,
"insert airtel sim in slot 1 to enjoy fast internet speed. please save the internet settings that you will receive shortly. to save on data charges, buy data packs. dial *121*11#",spam,,
"insert airtel sim in slot 1 to enjoy fast internet speed. please save the internet settings that you will receive shortly. to save on data charges, buy data packs. dial *121*11#",spam,,
g-946872 is your google verification code.,spam,,
the number 919350353588 is now available . reliance customer can activate missed call alert service @ rs.30/mon. reply m1 to this sms(toll free) ,spam,,
"live:krubaid:
skype caller id will be active in 2 hours. if you did not activate it yourself, go to go.skype.com/cli and enter this code to deactivate it: xitdaz",spam,,
"whatsapp code 910-512.

you can also tap on this link to verify your phone: v.whatsapp.com/910512",spam,,
use 8541129 as microsoft account security code,spam,,
"live:krubaid:
your skype caller id confirmation code is xitdaz",spam,,
